Gene stable ID	Macaque gene stable ID	Macaque gene name	Gene name
ENSMUSG00000022619	ENSMMUG00000064486	MAPK8IP2	Mapk8ip2
ENSMUSG00000059273	ENSMMUG00000014709	ZC3H4	Zc3h4
ENSMUSG00000075570	ENSMMUG00000001495	KRT26	Krt26
ENSMUSG00000017588	ENSMMUG00000001497	KRT27	Krt27
ENSMUSG00000045136	ENSMMUG00000023785	TUBB2B	Tubb2b
ENSMUSG00000032872	ENSMMUG00000009585	CYB5R4	Cyb5r4
ENSMUSG00000055937	ENSMMUG00000001499	KRT28	Krt28
ENSMUSG00000065612	ENSMMUG00000027072	MIR151A	Mir151
ENSMUSG00000031647	ENSMMUG00000040113	MFAP3L	Mfap3l
ENSMUSG00000071451	ENSMMUG00000011031	PSMG4	Psmg4
ENSMUSG00000022620	ENSMMUG00000016274	ARSA	Arsa
ENSMUSG00000025757	ENSMMUG00000015245	HSPA4L	Hspa4l
ENSMUSG00000020773	ENSMMUG00000009377	TRIM47	Trim47
ENSMUSG00000019158	ENSMMUG00000057454	TMEM160	Tmem160
ENSMUSG00000042590	ENSMMUG00000001233	IPO11	Ipo11
ENSMUSG00000027573	ENSMMUG00000050053	GID8	Gid8
ENSMUSG00002075638	ENSMMUG00000025750	SNORA73	Gm55138
ENSMUSG00002075638	ENSMMUG00000024314	SNORA73	Gm55138
ENSMUSG00000030890	ENSMMUG00000007741	ILK	Ilk
ENSMUSG00000038160	ENSMMUG00000019679	ATG5	Atg5
ENSMUSG00000023393	ENSMMUG00000005713	SLC17A9	Slc17a9
ENSMUSG00000037738	ENSMMUG00000016523	NEK5	Nek5
ENSMUSG00000074657	ENSMMUG00000011297	KIF5A	Kif5a
ENSMUSG00000022240	ENSMMUG00000023419	CTNND2	Ctnnd2
ENSMUSG00000118653	ENSMMUG00000016507	UBE2S	Gm2296
ENSMUSG00000030094	ENSMMUG00000023125	XPC	Xpc
ENSMUSG00000045493	ENSMMUG00000037896	BHLHE23	Bhlhe23
ENSMUSG00000039046	ENSMMUG00000006790	USP6NL	Usp6nl
ENSMUSG00000062115	ENSMMUG00000023377	RAI1	Rai1
ENSMUSG00000090231	ENSMMUG00000000729	CFB	Cfb
ENSMUSG00000049556	ENSMMUG00000001782	LINGO1	Lingo1
ENSMUSG00000035860	ENSMMUG00000008189	CDHR3	Cdhr3
ENSMUSG00000031959	ENSMMUG00000023471	WDR59	Wdr59
ENSMUSG00000029440	ENSMMUG00000016453	PSMD9	Psmd9
ENSMUSG00000022096	ENSMMUG00000013022	HR	Hr
ENSMUSG00000019761	ENSMMUG00000001500	KRT10	Krt10
ENSMUSG00000056919	ENSMMUG00000021072	CEP162	Cep162
ENSMUSG00000038151	ENSMMUG00000021401	PRDM1	Prdm1
ENSMUSG00000065454	ENSMMUG00000038287	MIR124-3	Mir124a-3
ENSMUSG00000059981	ENSMMUG00000020274	TAOK2	Taok2
ENSMUSG00000021175	ENSMMUG00000022766	CDCA7L	Cdca7l
ENSMUSG00000027291	ENSMMUG00000014511	VPS39	Vps39
ENSMUSG00000054517	ENSMMUG00000016774	TRIM65	Trim65
ENSMUSG00000029810	ENSMMUG00000008596	TMEM176B	Tmem176b
ENSMUSG00000028370	ENSMMUG00000013099	PAPPA	Pappa
ENSMUSG00000029636	ENSMMUG00000005055	WASF3	Wasf3
ENSMUSG00000022895	ENSMMUG00000009063	ETS2	Ets2
ENSMUSG00000020912	ENSMMUG00000001502	KRT12	Krt12
ENSMUSG00000045620	ENSMMUG00000061431	ODF3L1	Odf3l1
ENSMUSG00000029275	ENSMMUG00000005068	GFI1	Gfi1
ENSMUSG00000001175	ENSMMUG00000060287	CALM1	Calm1
ENSMUSG00000035775	ENSMMUG00000001503	KRT20	Krt20
ENSMUSG00000089608	ENSMMUG00000036533	U6	Gm22503
ENSMUSG00000028080	ENSMMUG00000002212	LRBA	Lrba
ENSMUSG00000025410	ENSMMUG00000011292	DCTN2	Dctn2
ENSMUSG00000032911	ENSMMUG00000016104	CSPG4	Cspg4
ENSMUSG00000006777	ENSMMUG00000001505	KRT23	Krt23
ENSMUSG00000038267	ENSMMUG00000001371	SLC22A23	Slc22a23
ENSMUSG00000045211	ENSMMUG00000049401	NUDT18	Nudt18
ENSMUSG00000029445	ENSMMUG00000016454	HPD	Hpd
ENSMUSG00000021917	ENSMMUG00000017370	SPCS1	Spcs1
ENSMUSG00000004651	ENSMMUG00000011115	TYR	Tyr
ENSMUSG00000036661	ENSMMUG00000013578	DENND3	Dennd3
ENSMUSG00000020775	ENSMMUG00000040816	MRPL38	Mrpl38
ENSMUSG00000055540	ENSMMUG00000023330	EPHA6	Epha6
ENSMUSG00000032733	ENSMMUG00000016106	SNX33	Snx33
ENSMUSG00000028373	ENSMMUG00000013105	ASTN2	Astn2
ENSMUSG00000032419	ENSMMUG00000010599	TBX18	Tbx18
ENSMUSG00000022095	ENSMMUG00000013017	FHIP2B	Fhip2b
ENSMUSG00000043866	ENSMMUG00000007743	TAF10	Taf10
ENSMUSG00000019849	ENSMMUG00000013483	PREP	Prep
ENSMUSG00000032288	ENSMMUG00000016103	IMP3	Imp3
ENSMUSG00000055334	ENSMMUG00000004784	SNUPN	Snupn
ENSMUSG00000001988	ENSMMUG00000011330	NPAS1	Npas1
ENSMUSG00000005262	ENSMMUG00000031106	UFD1	Ufd1
ENSMUSG00000029110	ENSMMUG00000007948	RNF4	Rnf4
ENSMUSG00000021068	ENSMMUG00000014658	NIN	Nin
ENSMUSG00000025873	ENSMMUG00000009059	FAF2	Faf2
ENSMUSG00000032420	ENSMMUG00000005442	NT5E	Nt5e
ENSMUSG00000064165	ENSMMUG00000001510	KRT39	Krt39
ENSMUSG00000021843	ENSMMUG00000006650	KTN1	Ktn1
ENSMUSG00000119216	ENSMMUG00000051093	5S_rRNA	n-R5s151
ENSMUSG00000038644	ENSMMUG00000021525	POLD1	Pold1
ENSMUSG00000020315	ENSMMUG00000013541	SPTBN1	Sptbn1
ENSMUSG00000019848	ENSMMUG00000014473	POPDC3	Popdc3
ENSMUSG00000032290	ENSMMUG00000003783	PTPN9	Ptpn9
ENSMUSG00000034192	ENSMMUG00000038627		Lsm3
ENSMUSG00000022623	ENSMMUG00000005588	SHANK3	Shank3
ENSMUSG00000071317	ENSMMUG00000014471	BVES	Bves
ENSMUSG00000051675	ENSMMUG00000013107	TRIM32	Trim32
ENSMUSG00000025409	ENSMMUG00000011289	MBD6	Mbd6
ENSMUSG00000034684	ENSMMUG00000010337	SEMA3F	Sema3f
ENSMUSG00000062184	ENSMMUG00000004198	HS6ST2	Hs6st2
ENSMUSG00000065151	ENSMMUG00000025599		Gm25480
ENSMUSG00000039005	ENSMMUG00000009112	TLR4	Tlr4
ENSMUSG00000040537	ENSMMUG00000022695	ADAM22	Adam22
ENSMUSG00000021411	ENSMMUG00000010926	PXDC1	Pxdc1
ENSMUSG00000028351	ENSMMUG00000053277	BRINP1	Brinp1
ENSMUSG00000038005	ENSMMUG00000010232	HPF1	Hpf1
ENSMUSG00000022913	ENSMMUG00000008498	PSMG1	Psmg1
ENSMUSG00000095330	ENSMMUG00000045262		Gm21834
ENSMUSG00000088792	ENSMMUG00000033004		Gm22539
ENSMUSG00000088792	ENSMMUG00000032915		Gm22539
ENSMUSG00000088792	ENSMMUG00000032744		Gm22539
ENSMUSG00000031118	ENSMMUG00000063217	MAGEA10	Magea14
ENSMUSG00000052861	ENSMMUG00000019116	DNAH6	Dnah6
ENSMUSG00000021692	ENSMMUG00000000400	DIMT1	Dimt1
ENSMUSG00000040990	ENSMMUG00000004744	SH3KBP1	Sh3kbp1
ENSMUSG00000022706	ENSMMUG00000058871	MRPL40	Mrpl40
ENSMUSG00000065815	ENSMMUG00000036821	U6	Gm24697
ENSMUSG00000065815	ENSMMUG00000036818	U6	Gm24697
ENSMUSG00000014592	ENSMMUG00000047278	CAMTA1	Camta1
ENSMUSG00000031478	ENSMMUG00000016530	NEK3	Nek3
ENSMUSG00000050312	ENSMMUG00000020337	NSUN3	Nsun3
ENSMUSG00000022237	ENSMMUG00000001130	ANKRD33B	Ankrd33b
ENSMUSG00000038246	ENSMMUG00000039209	FAM50B	Fam50b
ENSMUSG00000049583	ENSMMUG00000010184	GRM5	Grm5
ENSMUSG00000063804	ENSMMUG00000064609	LIN28B	Lin28b
ENSMUSG00000025408	ENSMMUG00000011286	DDIT3	Ddit3
ENSMUSG00000022911	ENSMMUG00000020335	ARL13B	Arl13b
ENSMUSG00000021597	ENSMMUG00000001392	SLF1	Slf1
ENSMUSG00000022236	ENSMMUG00000060969	ROPN1L	Ropn1l
ENSMUSG00000036099	ENSMMUG00000018903	VEZT	Vezt
ENSMUSG00000047854	ENSMMUG00000045475	STX19	Stx19
ENSMUSG00000058230	ENSMMUG00000011332	ARHGAP35	Arhgap35
ENSMUSG00000022622	ENSMMUG00000005592	ACR	Acr
ENSMUSG00000022912	ENSMMUG00000020334	PROS1	Pros1
ENSMUSG00000024969	ENSMMUG00000014131	MARK2	Mark2
ENSMUSG00000037725	ENSMMUG00000018720	CKAP2	Ckap2
ENSMUSG00000018620	ENSMMUG00000011013	MMP20	Mmp20
ENSMUSG00000079020	ENSMMUG00000013579	SLC45A4	Slc45a4
ENSMUSG00000022702	ENSMMUG00000009650	HIRA	Hira
ENSMUSG00000031479	ENSMMUG00000011360	VPS36	Vps36
ENSMUSG00000077562	ENSMMUG00000027757	U6	Gm23203
ENSMUSG00000077562	ENSMMUG00000036815	U6	Gm23203
ENSMUSG00000060538	ENSMMUG00000020273	TMEM219	Tmem219
ENSMUSG00000018623	ENSMMUG00000003405	MMP7	Mmp7
ENSMUSG00000038848	ENSMMUG00000009227	YTHDF1	Ythdf1
ENSMUSG00000048915	ENSMMUG00000018398	EFNA5	Efna5
ENSMUSG00000030096	ENSMMUG00000006340	SLC6A6	Slc6a6
ENSMUSG00000047667	ENSMMUG00000007822	OR8D1	Or8d1
ENSMUSG00000023965	ENSMMUG00000013183	FBXL17	Fbxl17
ENSMUSG00000031480	ENSMMUG00000009528	THSD1	Thsd1
ENSMUSG00000050912	ENSMMUG00000003403	TMEM123	Tmem123
ENSMUSG00000038840	ENSMMUG00000009229	BIRC7	Birc7
ENSMUSG00000033545	ENSMMUG00000016245	ZNRF1	Znrf1
ENSMUSG00000071252	ENSMMUG00000002508	KIAA0825	2210408I21Rik
ENSMUSG00000063221	ENSMMUG00000007822	OR8D1	Or8d23
ENSMUSG00000027574	ENSMMUG00000009231	NKAIN4	Nkain4
ENSMUSG00000064734	ENSMMUG00000023976	U6	Gm23445
ENSMUSG00000058515	ENSMMUG00000007822	OR8D1	Or8d1b
ENSMUSG00000030685	ENSMMUG00000057762	KCTD13	Kctd13
ENSMUSG00000057367	ENSMMUG00000003400	BIRC2	Birc2
ENSMUSG00000045281	ENSMMUG00000049586	GPR20	Gpr20
ENSMUSG00000029811	ENSMMUG00000020435	AOC1	Aoc1
ENSMUSG00000039100	ENSMMUG00000009758	MARCHF6	Marchf6
ENSMUSG00000000127	ENSMMUG00000013582	FER	Fer
ENSMUSG00000059595	ENSMMUG00000061868	OR8G5	Or8g21
ENSMUSG00000021413	ENSMMUG00000014017	PRPF4B	Prpf4b
ENSMUSG00000058820	ENSMMUG00000061868	OR8G5	Or8g17
ENSMUSG00000030560	ENSMMUG00000022139	CTSC	Ctsc
ENSMUSG00000039298	ENSMMUG00000023255	CDK5RAP2	Cdk5rap2
ENSMUSG00000032000	ENSMMUG00000058594	BIRC3	Birc3
ENSMUSG00000029813	ENSMMUG00000020435	AOC1	Aoc1l2
ENSMUSG00000089335	ENSMMUG00000033004		Gm24348
ENSMUSG00000089335	ENSMMUG00000032915		Gm24348
ENSMUSG00000089335	ENSMMUG00000032744		Gm24348
ENSMUSG00000059169	ENSMMUG00000001142	KRT40	Krt40
ENSMUSG00000068536	ENSMMUG00000020435	AOC1	Aoc1l1
ENSMUSG00000105906	ENSMMUG00000056493		Iglc1
ENSMUSG00000105906	ENSMMUG00000044861		Iglc1
ENSMUSG00000105906	ENSMMUG00000020092		Iglc1
ENSMUSG00000105906	ENSMMUG00000014641		Iglc1
ENSMUSG00000105906	ENSMMUG00000059018		Iglc1
ENSMUSG00000105906	ENSMMUG00000000066		Iglc1
ENSMUSG00000105906	ENSMMUG00000064910		Iglc1
ENSMUSG00000105906	ENSMMUG00000007341		Iglc1
ENSMUSG00000075316	ENSMMUG00000018510	SCN9A	Scn9a
ENSMUSG00000105547	ENSMMUG00000056493		Iglc3
ENSMUSG00000105547	ENSMMUG00000044861		Iglc3
ENSMUSG00000105547	ENSMMUG00000020092		Iglc3
ENSMUSG00000105547	ENSMMUG00000014641		Iglc3
ENSMUSG00000105547	ENSMMUG00000059018		Iglc3
ENSMUSG00000105547	ENSMMUG00000000066		Iglc3
ENSMUSG00000105547	ENSMMUG00000064910		Iglc3
ENSMUSG00000105547	ENSMMUG00000007341		Iglc3
ENSMUSG00000076934	ENSMMUG00000053084		Iglv1
ENSMUSG00000039215	ENSMMUG00000020435	AOC1	Aoc1l3
ENSMUSG00000106039	ENSMMUG00000056493		Iglc4
ENSMUSG00000106039	ENSMMUG00000044861		Iglc4
ENSMUSG00000106039	ENSMMUG00000020092		Iglc4
ENSMUSG00000106039	ENSMMUG00000014641		Iglc4
ENSMUSG00000106039	ENSMMUG00000059018		Iglc4
ENSMUSG00000106039	ENSMMUG00000000066		Iglc4
ENSMUSG00000106039	ENSMMUG00000064910		Iglc4
ENSMUSG00000106039	ENSMMUG00000007341		Iglc4
ENSMUSG00000076937	ENSMMUG00000056493		Iglc2
ENSMUSG00000076937	ENSMMUG00000044861		Iglc2
ENSMUSG00000076937	ENSMMUG00000020092		Iglc2
ENSMUSG00000076937	ENSMMUG00000014641		Iglc2
ENSMUSG00000076937	ENSMMUG00000059018		Iglc2
ENSMUSG00000076937	ENSMMUG00000000066		Iglc2
ENSMUSG00000076937	ENSMMUG00000064910		Iglc2
ENSMUSG00000076937	ENSMMUG00000007341		Iglc2
ENSMUSG00000047253	ENSMMUG00000020299		Krtap1-5
ENSMUSG00000047253	ENSMMUG00000020301		Krtap1-5
ENSMUSG00000047253	ENSMMUG00000020300	KRTAP1-4	Krtap1-5
ENSMUSG00000052738	ENSMMUG00000000908	SUCLG1	Suclg1
ENSMUSG00000076939	ENSMMUG00000053432	IGLV4-3	Iglv3
ENSMUSG00000046378	ENSMMUG00000018992	ASPHD1	Asphd1
ENSMUSG00000040919	ENSMMUG00000002155	C13H2orf73	4930505A04Rik
ENSMUSG00000022621	ENSMMUG00000063291		Rabl2
ENSMUSG00000022621	ENSMMUG00000022914		Rabl2
ENSMUSG00000065607	ENSMMUG00000026988	MIR331	Mir331
ENSMUSG00000076940	ENSMMUG00000053084		Iglv2
ENSMUSG00000020021	ENSMMUG00000018901	FGD6	Fgd6
ENSMUSG00000077693	ENSMMUG00000033004		Gm25345
ENSMUSG00000077693	ENSMMUG00000032915		Gm25345
ENSMUSG00000077693	ENSMMUG00000032744		Gm25345
ENSMUSG00000030894	ENSMMUG00000007745	TPP1	Tpp1
ENSMUSG00000064867	ENSMMUG00000033053	U6	Gm25039
ENSMUSG00000025758	ENSMMUG00000003320	PLK4	Plk4
ENSMUSG00000032422	ENSMMUG00000005446	SNX14	Snx14
ENSMUSG00000056822	ENSMMUG00000060886		Or2l13
ENSMUSG00000056822	ENSMMUG00000059065	OR2L13	Or2l13
ENSMUSG00000060923	ENSMMUG00000002152	ACYP2	Acyp2
ENSMUSG00000031958	ENSMMUG00000022037	LDHD	Ldhd
ENSMUSG00000045341	ENSMMUG00000052261		Or2l5
ENSMUSG00000045341	ENSMMUG00000053957		Or2l5
ENSMUSG00000045341	ENSMMUG00000062168		Or2l5
ENSMUSG00000045341	ENSMMUG00000050041	OR2L5	Or2l5
ENSMUSG00000045341	ENSMMUG00000057748	OR2L2	Or2l5
ENSMUSG00000061361	ENSMMUG00000060886		Or2l13b
ENSMUSG00000061361	ENSMMUG00000059065	OR2L13	Or2l13b
ENSMUSG00000052504	ENSMMUG00000008242	EPHA3	Epha3
ENSMUSG00000017631	ENSMMUG00000008130	ABR	Abr
ENSMUSG00000063260	ENSMMUG00000010712	SYT10	Syt10
ENSMUSG00000064408	ENSMMUG00000050811	U6	Gm23924
ENSMUSG00000064408	ENSMMUG00000054085	U6	Gm23924
ENSMUSG00000024083	ENSMMUG00000012353	PJA2	Pja2
ENSMUSG00000075470	ENSMMUG00000001214		Alg10b
ENSMUSG00000055835	ENSMMUG00000011587	ZFP1	Zfp1
ENSMUSG00000072476	ENSMMUG00000041425	RNF26	Gm9008
ENSMUSG00000021414	ENSMMUG00000014019	FAM217A	Fam217a
ENSMUSG00000029816	ENSMMUG00000012648	GPNMB	Gpnmb
ENSMUSG00000022235	ENSMMUG00000020113	CMBL	Cmbl
ENSMUSG00000040354	ENSMMUG00000011277	MARS1	Mars1
ENSMUSG00000039270	ENSMMUG00000015885	MEGF9	Megf9
ENSMUSG00000021415	ENSMMUG00000014020	C4H6orf201	Tex56
ENSMUSG00000031955	ENSMMUG00000002630	BCAR1	Bcar1
ENSMUSG00000021416	ENSMMUG00000014021	ECI2	Eci3
ENSMUSG00000059895	ENSMMUG00000019392	PTP4A3	Ptp4a3
ENSMUSG00000028906	ENSMMUG00000011377	EPB41	Epb41
ENSMUSG00000031954	ENSMMUG00000001561	CFDP1	Cfdp1
ENSMUSG00000030557	ENSMMUG00000018122	MEF2A	Mef2a
ENSMUSG00000024085	ENSMMUG00000003316	MAN2A1	Man2a1
ENSMUSG00002075786	ENSMMUG00000023951	U6	Gm55166
ENSMUSG00000031481	ENSMMUG00000063061		Tpte
ENSMUSG00000031481	ENSMMUG00000007379		Tpte
ENSMUSG00000030287	ENSMMUG00000023128	ITPR2	Itpr2
ENSMUSG00000034928	ENSMMUG00000013282	RNF44	Rnf44
ENSMUSG00000038822	ENSMMUG00000014703	HACE1	Hace1
ENSMUSG00000022234	ENSMMUG00000020112	CCT5	Cct5
ENSMUSG00000088992	ENSMMUG00000036106	U6	Gm22769
ENSMUSG00000068167	ENSMMUG00000045282	CSNKA2IP	Csnka2ip
ENSMUSG00000045036	ENSMMUG00000004275	TMEM232	Tmem232
ENSMUSG00000059920	ENSMMUG00000021507	C2H3orf38	4930453N24Rik
ENSMUSG00000047141	ENSMMUG00000043727	ZNF654	Zfp654
ENSMUSG00000031119	ENSMMUG00000003456	GPC4	Gpc4
ENSMUSG00000048040	ENSMMUG00000064613	SPCS3	Arxes2
ENSMUSG00000001964	ENSMMUG00000013678	EMD	Emd
ENSMUSG00000025759	ENSMMUG00000022751	MFSD8	Mfsd8
ENSMUSG00000054604	ENSMMUG00000047994	CGGBP1	Cggbp1
ENSMUSG00000026812	ENSMMUG00000009918	TSC1	Tsc1
ENSMUSG00000022686	ENSMMUG00000031605	B3GNT5	B3gnt5
ENSMUSG00000052560	ENSMMUG00000013666	CPNE8	Cpne8
ENSMUSG00000031951	ENSMMUG00000001564	TMEM231	Tmem231
ENSMUSG00000048355	ENSMMUG00000064613	SPCS3	Arxes1
ENSMUSG00000008036	ENSMMUG00000000833	AP2S1	Ap2s1
ENSMUSG00000042750	ENSMMUG00000002173	BEX1	Bex2
ENSMUSG00000042750	ENSMMUG00000051003	BEX2	Bex2
ENSMUSG00000053819	ENSMMUG00000008587	CAMK2D	Camk2d
ENSMUSG00000055653	ENSMMUG00000009622	GPC3	Gpc3
ENSMUSG00000004842	ENSMMUG00000016244	POU1F1	Pou1f1
ENSMUSG00000030559	ENSMMUG00000016006	RAB38	Rab38
ENSMUSG00000031950	ENSMMUG00000051441	GABARAPL2	Gabarapl2
ENSMUSG00000118904	ENSMMUG00000049329	U6	Gm25740
ENSMUSG00000036862	ENSMMUG00000007754	DCHS1	Dchs1
ENSMUSG00000048617	ENSMMUG00000007322	RTBDN	Rtbdn
ENSMUSG00000042557	ENSMMUG00000009281	SIN3A	Sin3a
ENSMUSG00000040345	ENSMMUG00000022060	ARHGAP9	Arhgap9
ENSMUSG00000024091	ENSMMUG00000062614	VAPA	Vapa
ENSMUSG00000031303	ENSMMUG00000061236	MAP3K15	Map3k15
ENSMUSG00000004843	ENSMMUG00000016246	CHMP2B	Chmp2b
ENSMUSG00000033530	ENSMMUG00000000321	TTC7B	Ttc7b
ENSMUSG00000001918	ENSMMUG00000022163	SLC1A5	Slc1a5
ENSMUSG00000072487	ENSMMUG00000028901	MROH5	Mroh5
ENSMUSG00000031533	ENSMMUG00000001899	MRPS31	Mrps31
ENSMUSG00000050612	ENSMMUG00000054108	TXNDC2	Txndc2
ENSMUSG00000043008	ENSMMUG00000022115	KLHL6	Klhl6
ENSMUSG00000056515	ENSMMUG00000052840	RAB31	Rab31
ENSMUSG00000045109	ENSMMUG00000020305		Krtap4-7
ENSMUSG00000045109	ENSMMUG00000038207		Krtap4-7
ENSMUSG00000078130	ENSMMUG00000020305		Gm11555
ENSMUSG00000078130	ENSMMUG00000038207		Gm11555
ENSMUSG00000031534	ENSMMUG00000053488	SMIM19	Smim19
ENSMUSG00000070106	ENSMMUG00000027127	MIR363	Mir363
ENSMUSG00000065473	ENSMMUG00000028592	mml-mir-19b-2	Mir19b-2
ENSMUSG00000077111	ENSMMUG00000061211		Mir18b
ENSMUSG00000065456	ENSMMUG00000026855	mml-mir-106a	Mir106a
ENSMUSG00000091243	ENSMMUG00000000519	VGLL3	Vgll3
ENSMUSG00000046275	ENSMMUG00000057873	TRARG1	Trarg1
ENSMUSG00000057000	ENSMMUG00000020724	NXF3	Nxf3
ENSMUSG00000061950	ENSMMUG00000060986	PPP4R1	Ppp4r1
ENSMUSG00000064138	ENSMMUG00000001722	FAM172A	Fam172a
ENSMUSG00000031949	ENSMMUG00000005751	ADAT1	Adat1
ENSMUSG00000010392	ENSMMUG00000023698	GOSR1	Gosr1
ENSMUSG00000048920	ENSMMUG00000028743	FKRP	Fkrp
ENSMUSG00000119593	ENSMMUG00000057412	U6	Gm22448
ENSMUSG00000030879	ENSMMUG00000004544	MRPL17	Mrpl17
ENSMUSG00000073207	ENSMMUG00000032341	CCDC160	Ccdc160
ENSMUSG00000025407	ENSMMUG00000022058	GLI1	Gli1
ENSMUSG00000039065	ENSMMUG00000020111	ATPSCKMT	Atpsckmt
ENSMUSG00000053161	ENSMMUG00000013252	DAW1	Daw1
ENSMUSG00000047844	ENSMMUG00000004150	BEX4	Bex4
ENSMUSG00000090121	ENSMMUG00000014667	ABHD12B	Abhd12b
ENSMUSG00000031299	ENSMMUG00000017336	PDHA1	Pdha1
ENSMUSG00000020538	ENSMMUG00000023375	SREBF1	Srebf1
ENSMUSG00000049643	ENSMMUG00000008946	C19H19orf47	2310022A10Rik
ENSMUSG00000064115	ENSMMUG00000000583	CADM2	Cadm2
ENSMUSG00000086361	ENSMMUG00000055363	C8orf90	Gm6569
ENSMUSG00000045267	ENSMMUG00000058066	TAS2R1	Tas2r119
ENSMUSG00000037656	ENSMMUG00000020186	SLC20A2	Slc20a2
ENSMUSG00000089317	ENSMMUG00000035865	SNORD123	Snord123
ENSMUSG00000020564	ENSMMUG00000000383	ATXN7L1	Atxn7l1
ENSMUSG00000047492	ENSMMUG00000001124	INHBE	Inhbe
ENSMUSG00000022231	ENSMMUG00000020160	SEMA5A	Sema5a
ENSMUSG00000020023	ENSMMUG00000018242	TMCC3	Tmcc3
ENSMUSG00000051579	ENSMMUG00000052429	TCEAL8	Tceal8
ENSMUSG00000026466	ENSMMUG00000014873	TOR1AIP1	Tor1aip1
ENSMUSG00000004319	ENSMMUG00000010228	CLCN3	Clcn3
ENSMUSG00000008682	ENSMMUG00000005494		Rpl10
ENSMUSG00000021218	ENSMMUG00000013182	GDI2	Gdi2
ENSMUSG00000056073	ENSMMUG00000009856	GRIK2	Grik2
ENSMUSG00000022914	ENSMMUG00000008504	BRWD1	Brwd1
ENSMUSG00000030098	ENSMMUG00000006342	GRIP2	Grip2
ENSMUSG00000054034	ENSMMUG00000032393		Tceal5
ENSMUSG00000054034	ENSMMUG00000004154	TCEAL5	Tceal5
ENSMUSG00000054034	ENSMMUG00000003501		Tceal5
ENSMUSG00000051680	ENSMMUG00000058745	OR2AG2	Or2ag12
ENSMUSG00000064223	ENSMMUG00000058745	OR2AG2	Or2ag1b
ENSMUSG00000033808	ENSMMUG00000014515	TMEM87A	Tmem87a
ENSMUSG00000020562	ENSMMUG00000004301	EFCAB10	Efcab10
ENSMUSG00000108948	ENSMMUG00000058745	OR2AG2	Or2ag13
ENSMUSG00000050071	ENSMMUG00000002173	BEX1	Bex1
ENSMUSG00000050071	ENSMMUG00000051003	BEX2	Bex1
ENSMUSG00000039428	ENSMMUG00000010229	TMEM135	Tmem135
ENSMUSG00000079428	ENSMMUG00000032384	TCEAL7	Tceal7
ENSMUSG00000042712	ENSMMUG00000010501	TCEAL9	Tceal9
ENSMUSG00000022261	ENSMMUG00000000963	SDC2	Sdc2
ENSMUSG00000031142	ENSMMUG00000008618	CACNA1F	Cacna1f
ENSMUSG00000024970	ENSMMUG00000018152	SPINDOC	Spindoc
ENSMUSG00000039007	ENSMMUG00000003878	CPQ	Cpq
ENSMUSG00000026380	ENSMMUG00000008829	TFCP2L1	Tfcp2l1
ENSMUSG00000024096	ENSMMUG00000058728	RALBP1	Ralbp1
ENSMUSG00000053110	ENSMMUG00000003396	YAP1	Yap1
ENSMUSG00000041845	ENSMMUG00000031214	RHOD	Rhod
ENSMUSG00000046474	ENSMMUG00000045776	KRTAP4-2	Krtap4-16
ENSMUSG00000046474	ENSMMUG00000065282	KRTAP4-1	Krtap4-16
ENSMUSG00000053080	ENSMMUG00000047347	ZFTA	Zfta
ENSMUSG00000020841	ENSMMUG00000037644	CPD	Cpd
ENSMUSG00000029815	ENSMMUG00000061041	MALSU1	Malsu1
ENSMUSG00000010609	ENSMMUG00000018525	PSEN2	Psen2
ENSMUSG00000020024	ENSMMUG00000018239	CEP83	Cep83
ENSMUSG00000038984	ENSMMUG00000062721	TSPYL5	Tspyl5
ENSMUSG00000049303	ENSMMUG00000011741	SYT12	Syt12
ENSMUSG00000029632	ENSMMUG00000020894	NDUFA4	Ndufa4
ENSMUSG00000034730	ENSMMUG00000019877	ADGRB1	Adgrb1
ENSMUSG00000051591	ENSMMUG00000058745	OR2AG2	Or2ag15
ENSMUSG00000069171	ENSMMUG00000006209	NR2F1	Nr2f1
ENSMUSG00000030556	ENSMMUG00000005226	LRRC28	Lrrc28
ENSMUSG00000042041	ENSMMUG00000014772	C14H11orf86	2010003K11Rik
ENSMUSG00000029814	ENSMMUG00000004839	IGF2BP3	Igf2bp3
ENSMUSG00000025007	ENSMMUG00000003102	ALDH18A1	Aldh18a1
ENSMUSG00000024098	ENSMMUG00000052003	TWSG1	Twsg1
ENSMUSG00000034918	ENSMMUG00000013283	CDHR2	Cdhr2
ENSMUSG00000078254	ENSMMUG00000055553	KRTAP29-1	Krtap29-1
ENSMUSG00000078253	ENSMMUG00000050492	KRTAP16-1	Krtap16-1
ENSMUSG00000020839	ENSMMUG00000056200	TMIGD1	Tmigd1
ENSMUSG00000021069	ENSMMUG00000014670	PYGL	Pygl
ENSMUSG00000034083	ENSMMUG00000044822	CCDC174	Ccdc174
ENSMUSG00000074785	ENSMMUG00000018237	PLXNC1	Plxnc1
ENSMUSG00000034647	ENSMMUG00000049523	ANKRD12	Ankrd12
ENSMUSG00000020776	ENSMMUG00000016775	FBF1	Fbf1
ENSMUSG00000053070	ENSMMUG00000003394	CFAP300	Cfap300
ENSMUSG00000040729	ENSMMUG00000020784	CEP126	Cep126
ENSMUSG00000069227	ENSMMUG00000013284	GPRIN1	Gprin1
ENSMUSG00000020561	ENSMMUG00000009609	POLR1F	Polr1f
ENSMUSG00000040250	ENSMMUG00000006466	INTS13	Ints13
